ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,363.0,0.5939812467169503,8.284470254802875,13.947359955541948,4009.6836033245913,11.904
1,329.0,0.5499899199848298,7.5892765324454015,13.79893750171773,3329.1626388993827,11.904
2,227.0,0.6972585409999121,7.097982326660392,10.179842783254319,2148.322650869212,11.904
3,25.0,0.7760324499332646,2.485049299376099,3.2022492095398882,82.83497664586996,11.904
4,55.0,0.6882415048321869,3.4711776285369185,5.043545912540237,254.55302609270734,11.904
5,29.0,0.786312145663592,2.694148651827177,3.4263093437956575,104.17374787065083,11.904
6,195.0,0.4314401795270365,5.174908358209951,11.994497971614306,1345.4761731345868,11.904
7,74.0,0.5036579668837843,3.4443619073002365,6.838692393989273,339.8437081869567,11.904
8,139.0,0.8364897630269653,6.083629805926697,7.272808436904424,1127.4993906984146,11.904
9,106.0,0.4766823762728523,4.010444809662194,8.413243302636012,566.8095330989233,11.904
10,60.0,0.2702418654810931,2.2718361399103855,8.406677240278782,181.7468911928308,11.904
11,190.0,0.6130995950185197,6.089300110754758,9.93199173548764,1542.6226947245384,11.904
12,69.0,0.7013774483720886,3.9248720906114376,5.595948514913255,361.08823233625225,11.904
13,63.0,0.7802414676070594,3.955577085994184,5.069683232968424,332.2684752235114,11.904
14,657.0,0.1984401636164005,6.442026939794199,32.46332205332744,5643.215599259719,11.904
15,105.0,0.6746903462653577,4.748669684190297,7.0382949903993905,664.8137557866415,11.904
16,185.0,0.5148439231047977,5.506158684118386,10.694811450649278,1358.185808749202,11.904
17,78.0,0.5922757247199207,3.83472594130944,6.474562068406282,398.8114978961817,11.904
18,229.0,0.3795131632242204,5.259642508780782,13.858919843771874,1605.9441793477322,11.904
19,793.0,0.5090793036460038,11.335857503305682,22.26737056902287,11985.780000161874,11.904
20,29.0,0.8271987015595024,2.763306029342164,3.3405589541334555,106.84783313456366,11.904
21,275.0,0.34217975346213647,5.472913260248678,15.994263847800326,2006.7348620911819,11.904
22,127.0,0.7950364944273273,5.669182741696245,7.130720138551394,959.9816109272308,11.904
23,17.0,0.7186840398992582,1.9720527361157145,2.7439773622802974,44.699862018622866,11.904
24,60.0,0.8868858084683198,4.115613106827974,4.640522001288722,329.2490485462379,11.904
25,22.0,0.7065590302449397,2.224388441569215,3.148199012895066,65.24872761936363,11.904
26,409.0,0.4589093041623236,7.729477709782598,16.84314883066428,4215.1418444014425,11.904
27,33.0,0.4147908615485815,2.0873564749886353,5.032310661801207,91.84368489949995,11.904
28,173.0,0.39334711436005504,4.65410416837249,11.832053670825458,1073.546694837921,11.904
29,331.0,0.5908319355823333,7.8898916901264355,13.353868020607305,3482.0721992424665,11.904
30,25.0,0.6564064895897582,2.285501449308321,3.4818385947657484,76.1833816436107,11.904
31,354.0,0.4340644408940043,6.993648474380167,16.112005074582857,3301.002079907438,11.904
32,140.0,0.46522801016716553,4.553255373380134,9.787147965884643,849.9410030309583,11.904
33,128.0,0.3562559549135831,3.8098784016012317,10.694216753584914,650.2192472066101,11.904
34,97.0,0.7511411119836443,4.81583609155851,6.411360015750771,622.8481345082339,11.904
35,111.0,0.6691256447187439,4.862284768218719,7.266624447285236,719.6181456963703,11.904
36,51.0,0.5794763636286792,3.067100556387894,5.292882935175682,208.56283783437678,11.904
37,63.0,0.5925715442617357,3.4471940750429897,5.817346628309208,289.56430230361116,11.904
38,49.0,0.7424432949967724,3.402943578093636,4.583439033021948,222.32564710211753,11.904
39,60.0,0.7648785784369472,3.822055048635623,4.9969435102315325,305.7644038908498,11.904
40,365.0,0.6077042017643486,8.402675953731212,13.826917650619674,4089.302297482522,11.904
41,422.0,0.2831559782973518,6.167286966613923,21.780528893292317,3470.126799881434,11.904
42,114.0,0.5643156237293538,4.525207794516944,8.018930549204919,687.8315847665754,11.904
43,65.0,0.3687421276579173,2.7621236765553117,7.4906648017113415,239.384051968127,11.904
44,164.0,0.6742388332232314,5.932720231672187,8.799137544941651,1297.2881573256514,11.904
45,200.0,0.3497118221104081,4.718405033336797,13.492266303331148,1258.2413422231461,11.904
46,95.0,0.608886709369904,4.290966396983774,7.047232811871042,543.5224102846113,11.904
47,145.0,0.628156440280323,5.3844701435359905,8.571861718289634,1040.9975610836248,11.904
48,183.0,0.6165977344725387,5.99310064212575,9.719628060671479,1462.316556678683,11.904
49,20.0,0.6068825284724154,1.9655874875720272,3.238826948140374,52.41566633525406,11.904
50,47.0,0.6644661274179511,3.1529015933573685,4.745014776914556,197.5818331837284,11.904
51,100.0,0.46958057148053256,3.866162674566187,8.233225370412214,515.4883566088249,11.904
52,125.0,0.46361610440491513,4.294962011271185,9.264048359114012,715.8270018785308,11.904
53,21.0,0.8973722544742886,2.4491818356157737,2.729281882077565,68.57709139724166,11.904
54,424.0,0.5172391098401762,8.355138814263078,16.153339249316947,4723.4384763300595,11.904
55,17.0,0.8128152135243204,2.097226980512948,2.5802014352308835,47.537144891626816,11.904
56,61.0,0.7317152578552188,3.769302883459633,5.151324703147639,306.5699678547169,11.904
57,299.0,0.3231155884303463,5.545485999176641,17.162545533986442,2210.8004183384205,11.904
58,758.0,0.6995101481858659,12.991421581386494,18.572170275268917,13129.996744921282,11.904
59,958.0,0.5466594542146976,12.91118933673323,23.618340883321533,16491.892512787246,11.904
60,12.0,0.6707798577142118,1.6006843292669173,2.3863035105459214,25.610949268270677,11.904
61,261.0,0.7066020043978046,7.661834201993933,10.843210398934072,2666.3183022938883,11.904
62,86.0,0.8055820669114216,4.696011850347469,5.829340104791362,538.4760255065098,11.904
63,80.0,0.4430754262235217,3.358991378280614,7.5810825414318455,358.29241368326547,11.904
64,51.0,0.8409505021343288,3.6948377216935486,4.3936447059798,251.2489650751613,11.904
65,102.0,0.5141250297893099,4.085634605673918,7.9467724171068355,555.6463063716528,11.904
66,225.0,0.42986502266223553,5.548586707311329,12.907741767282857,1664.5760121933988,11.904
67,83.0,0.24625781187734855,2.550698448240304,10.357837701858198,282.2772949385936,11.904
68,46.0,0.5011080735833507,2.7087547098126787,5.40552996969849,166.1369555351776,11.904
69,68.0,0.5768758955869454,3.533627094830296,6.125454576733508,320.38218993128015,11.904
70,190.0,0.39054003506967544,4.859981819051999,12.444260210569553,1231.1953941598397,11.904
71,99.0,0.6405324174784254,4.49275998574974,7.01410242971983,593.0443181189656,11.904
72,214.0,0.4217556405110832,5.359970507818983,12.708710905024946,1529.3782515643497,11.904
73,102.0,0.4949710567767972,4.008806111073854,8.099071766294387,545.1976311060441,11.904
74,97.0,0.5227109936342255,4.017369221069986,7.685641339086122,519.5797525917183,11.904
75,310.0,0.731274211605594,8.494660760162736,11.61624548678089,3511.126447533931,11.904
76,84.0,0.4804584535280693,3.5842032246119953,7.459964952833532,401.4307611565435,11.904
77,157.0,0.7229814541698353,6.010885680929001,8.314024718422427,1258.2787358744708,11.904
78,73.0,0.36179500085770366,2.8994643582524424,8.014108407741158,282.21453086990437,11.904
79,58.0,0.5980824571280646,3.322917756084772,5.555952555507327,256.97230647055574,11.904
80,237.0,0.5834220360001156,6.634231940826759,11.371239911180602,2096.417293301256,11.904
81,23.0,0.8182709455309815,2.4475836707675183,2.991165315272516,75.05923257020389,11.904
82,546.0,0.2557553309680121,6.6670503117243545,26.06807954497033,4853.61262693533,11.904
83,144.0,0.7204637707072049,5.746618717374864,7.976277157884014,1103.3507937359739,11.904
84,111.0,0.7834235859166564,5.261200760645607,6.715652751875808,778.6577125755497,11.904
85,52.0,0.7009697177216951,3.406248777679984,4.859337987882041,236.16658191914556,11.904
86,74.0,0.806787751327161,4.359338284666316,5.403327303240822,430.1213774204098,11.904
87,38.0,0.8520146377891333,3.210261349251824,3.7678476482305903,162.65324169542578,11.904
88,83.0,0.5179069641925669,3.699048156830628,7.142302406760565,409.36132935592275,11.904
89,59.0,0.7129912325721613,3.659259122734414,5.132263842198176,287.8617176551072,11.904
90,24.0,0.7037127565336141,2.318613693248427,3.294829703911548,74.19563818394965,11.904
91,72.0,0.6745195721441407,3.931774392450783,5.828999713014387,377.4503416752751,11.904
92,102.0,0.8392768793988047,5.2200874563294715,6.2197441445887955,709.9318940608081,11.904
93,142.0,0.25595359688956615,3.4013384956195476,13.288887270793428,643.9867551706342,11.904
94,19.0,0.7395960397474904,2.114945364175187,2.8595953067802555,53.578615892438066,11.904
95,65.0,0.4637445755608682,3.0975702412105957,6.679474875720736,268.45608757158493,11.904
96,381.0,0.324897775661911,6.277127073038269,19.320314090331763,3188.7805531034405,11.904
97,107.0,0.4718669503526886,4.008913934333122,8.495856578505297,571.9383879648586,11.904
98,124.0,0.5173267905863794,4.518750794975382,8.734809171304407,747.10013143593,11.904
99,83.0,0.2602695495060363,2.622260240035483,10.07517108709894,290.19679989726006,11.904
100,138.0,0.5142196689626577,4.752684104117785,9.242517140010298,874.4938751576724,11.904
101,70.0,0.46262443098379885,3.2106159997826853,6.940005293181592,299.6574933130506,11.904
102,35.0,0.8698793020670306,3.1130678369111577,3.5787353826143486,145.27649905585403,11.904
103,100.0,0.5069589399644138,4.017089026645137,7.923894244624857,535.6118702193515,11.904
104,131.0,0.4204500516409035,4.187144188940216,9.958719644816117,731.354518334891,11.904
105,14.0,0.9902974236829046,2.100738071033248,2.1213203435596424,39.21377732595396,11.904
106,102.0,0.5421342326785245,4.195450150082141,7.738766337173851,570.5812204111711,11.904
107,159.0,0.8086148141268009,6.397266933835529,7.91138972731256,1356.220589973132,11.904
108,21.0,0.38095991935229684,1.5957849103065018,4.18885249928558,44.68197748858205,11.904
109,108.0,0.3409306652703049,3.423497179193451,10.04162291027459,492.9835938038568,11.904
110,150.0,0.39989200152255955,4.3696037147055025,10.926959524242935,873.9207429411005,11.904
111,45.0,0.6896663744947089,3.1430467913569036,4.557343822452832,188.58280748141422,11.904
112,82.0,0.4989364490714974,3.6087317930244174,7.232848591719719,394.55467603733626,11.904
113,24.0,0.715033452486939,2.337189167587701,3.2686431095759017,74.79005336280642,11.904
114,57.0,0.6007517223137292,3.301490133894203,5.495598283395472,250.91325017595943,11.904
115,26.0,0.8074201991003471,2.585005923326144,3.2015621187164243,89.61353867530632,11.904
116,29.0,0.3767658245152502,1.864918313187564,4.949807524573075,72.1101747765858,11.904
117,212.0,0.5082332789654356,5.85631655246266,11.522890756748225,1655.385478829445,11.904
118,40.0,0.5048906469989793,2.535442244512823,5.021765127920757,135.22358637401723,11.904
119,173.0,0.4071839348241034,4.735255668631106,11.629279211805484,1092.265640897575,11.904
120,16.0,0.6123989167725724,1.7660470186128305,2.883817998764832,37.675669730407044,11.904
121,101.0,0.677299093461605,4.666335900100523,6.889623720373472,628.3999012135371,11.904
122,44.0,0.8204208576301708,3.389766226727586,4.131740673340638,198.8662853013517,11.904
123,164.0,0.32895616445361775,4.1439642710497315,12.597314532569046,906.1468539362079,11.904
124,95.0,0.721490347028017,4.670916770109827,6.473983732908412,591.6494575472448,11.904
125,86.0,0.5780938338682801,3.97807949791681,6.881373342624553,456.1531157611276,11.904
126,131.0,0.8031083194532505,5.786923934730174,7.205658059512899,1010.7827139328703,11.904
127,72.0,0.4660674980418132,3.26825339323729,7.0124035831052085,313.7523257507798,11.904
128,102.0,0.3482509744603789,3.3625698893072085,9.655593626170239,457.3095049457803,11.904
129,816.0,0.6117556714946668,12.605472961505917,20.605404328672105,13714.754582118436,11.904
130,67.0,0.7101538186951383,3.891693942298503,5.4800718377452915,347.65799217866623,11.904
131,16.0,0.7536400542247437,1.9591470792518828,2.599579292885678,41.795137690706824,11.904
132,21.0,0.6115908414830458,2.0219257241584963,3.306010468135087,56.61392027643789,11.904
133,24.0,0.6296059331241843,2.1931336096830862,3.483343301421064,70.18027550985876,11.904
134,99.0,0.6017741421283539,4.354711840091516,7.236455565687448,574.8219628920801,11.904
135,97.0,0.8275658070988918,5.054895711399275,6.108149549000432,653.7665120076394,11.904
136,37.0,0.34344461008112903,2.0111954518590034,5.855952875148967,99.21897562504417,11.904
137,50.0,0.5295280246602677,2.903050165435807,5.482335268843104,193.53667769572044,11.904
138,238.0,0.5909445101305457,6.690936271032657,11.32244425039935,2123.257110007696,11.904
139,51.0,0.38964725429950153,2.515046168873038,6.454674429554308,171.0231394833666,11.904
140,37.0,0.7238966760143448,2.919874712446609,4.033551761175304,144.04715248069934,11.904
141,127.0,0.7537984226118962,5.520196485959846,7.323173305182143,934.7532716225338,11.904
142,88.0,0.4433982150309597,3.52422290891664,7.948211764160047,413.50882131288574,11.904
143,35.0,0.642025514895302,2.6744545986180928,4.165651577031526,124.80788126884433,11.904
144,199.0,0.40116305305455335,5.040946239152769,12.565828784006337,1337.5310687885346,11.904
145,51.0,0.5423292024117137,2.967164653568242,5.471150438466883,201.76719644264045,11.904
146,162.0,0.41198946109283396,4.609200754148138,11.187666650311577,995.587362895998,11.904
147,19.0,1.1271489464814897,2.6109137106513782,2.316387482596343,66.14314733650158,11.904
148,211.0,0.5567898942663028,6.115218277464219,10.982990784203094,1720.4147420599336,11.904
149,11.0,0.677872733617013,1.540619849129561,2.272727272727252,22.595757787233563,11.904
150,27.0,0.6242197359525624,2.3161980601468155,3.710549229290686,83.38313016528534,11.904
151,113.0,0.6107801904928807,4.687127386775254,7.674000335526415,706.1938596074715,11.904
152,25.0,0.9636876519319992,2.7692566999250867,2.8736040089060864,92.30855666416956,11.904
153,103.0,0.4781393360706639,3.95932282055891,8.2806883305116,543.7470006900902,11.904
154,59.0,0.4191672722492671,2.8057227440672783,6.6935634764891505,220.71685586662588,11.904
155,81.0,0.5089076070787587,3.622321924052541,7.117838039099992,391.2107677976744,11.904
156,12.0,1.1752980412939964,2.1187986759189488,1.8027756377319946,33.90077881470318,11.904
157,139.0,0.3181924723808185,3.75212600319642,11.792001159304009,695.3940192590699,11.904
158,16.0,1.1983431009272119,2.47044759042655,2.0615528128088303,52.70288192909973,11.904
159,14.0,0.9902974236829046,2.100738071033248,2.1213203435596424,39.21377732595396,11.904
160,32.0,0.5127760852696747,2.285409003850015,4.456933678270297,97.51078416426729,11.904
161,86.0,0.5624829153523953,3.923999625113222,6.976211219952943,449.9519570129828,11.904
162,31.0,0.6405545676372489,2.514108270757789,3.92489320625928,103.91647519132194,11.904
163,324.0,0.33220190359883195,5.85327093515795,17.619618887634005,2528.6130439882345,11.904
164,121.0,0.771901070956499,5.452536362739677,7.063776133880968,879.6758665220011,11.904
165,48.0,0.8239327544256629,3.5480649911815085,4.306255543457246,227.07615943561657,11.904
166,124.0,0.6033435747798463,4.879982361916782,8.08823125977174,806.8237505035746,11.904
167,96.0,0.6371353939112117,4.412416967272707,6.925399231372165,564.7893718109063,11.904
168,142.0,0.5144435448753935,4.822120923706981,9.373469590088796,912.9882282218551,11.904
169,46.0,0.5722229399129318,2.8945870289680724,5.058495259572268,177.53467111004176,11.904
170,273.0,0.5572614376240531,6.958824481637018,12.487539979989913,2533.012111315874,11.904
171,117.0,0.5713236714449856,4.612741356429578,8.073779517594785,719.5876516030141,11.904
172,12.0,1.0701157263145067,2.0217667967794557,1.889297341458992,32.348268748471284,11.904
173,90.0,0.2725710441638192,2.7943845877098603,10.251949528543442,335.3261505251832,11.904
174,26.0,0.4740797016834807,1.9807853626801084,4.178169526445112,68.66722590624376,11.904
175,29.0,0.9789734948469646,3.0061422637541404,3.0707085325369996,116.23750086516009,11.904
176,49.0,0.7219192620510652,3.355578619065671,4.648135595567906,219.23113644562386,11.904
177,84.0,0.7705584985324304,4.539076622962878,5.890632095561584,508.3765817718423,11.904
178,280.0,0.6274585122240922,7.4781915815996856,11.918224768506931,2791.8581904638822,11.904
179,180.0,0.3887774690123613,4.719672461536548,12.139778762195922,1132.7213907687717,11.904
180,49.0,0.6478141399051244,3.1786910217778432,4.90679475172212,207.67448008948574,11.904
181,88.0,0.23589207429280712,2.57053235345182,10.897069607608268,301.6091294716802,11.904
182,147.0,0.5167540384061097,4.917288288788777,9.515723000357763,963.7885046026003,11.904
183,326.0,0.7654996325464114,8.912639838820128,11.64290544356305,3874.0274499404827,11.904
184,48.0,0.7102725259843272,3.294262407803323,4.638025951008013,210.83279409941264,11.904
185,185.0,0.38050771139389755,4.733612021129482,12.44025253467018,1167.6242985452723,11.904
186,15.0,0.7581481057658722,1.9026009983314602,2.5095373632958897,38.0520199666292,11.904
187,22.0,0.8387437931416554,2.4235448643072783,2.8894936500566946,71.09064935301348,11.904
188,11.0,0.6911426729374207,1.5556262408284913,2.250803346025409,22.815851532151203,11.904
189,176.0,0.3538510503580346,4.452374042185204,12.582622088249252,1044.8237752327943,11.904
190,92.0,0.42385289823438005,3.5231128618311804,8.312112236361274,432.16851105129143,11.904
191,101.0,0.3087841312560138,3.1507448657772508,10.203713684900988,424.3003085913364,11.904
192,50.0,0.7084636546592874,3.357908465696691,4.7397046321473875,223.8605643797794,11.904
193,108.0,0.6902763719226013,4.8713400297311065,7.05708644808911,701.4729642812792,11.904
194,25.0,0.9913478117642006,2.8087177195795796,2.8332313707145746,93.62392398598598,11.904
195,28.0,0.7373154607477997,2.5634848177785408,3.47678158705448,95.70343319706552,11.904
196,117.0,0.5686655695202507,4.601998381914523,8.09262707041848,717.9117475786657,11.904
197,31.0,0.4009288778666186,1.98902196818614,4.96103443276503,82.21290801836044,11.904
198,51.0,0.5337731459726629,2.9436658669877316,5.514825706759123,200.1692789551657,11.904
199,75.0,0.4499495164459778,3.27746143419382,7.284064799272479,327.746143419382,11.904
200,31.0,0.6749302362491749,2.580687111440805,3.8236353519774027,106.66840060621992,11.904
201,16.0,0.9468389933252045,2.1959534137124885,2.319246914409934,46.84700615919974,11.904
202,71.0,0.4324821473813207,3.12635528383649,7.228865521424574,295.9616335365211,11.904
203,191.0,0.3887631252519969,4.861656601912646,12.505446854717285,1238.101881287087,11.904
204,127.0,0.5134226331851429,4.555797678950944,8.873386922364405,771.4484069690263,11.904
205,21.0,0.9633555084797358,2.537628268173446,2.6341555592265813,71.05359150885647,11.904
206,175.0,0.3793853850861883,4.597104608408556,12.117242226830092,1072.6577419619964,11.904
207,55.0,0.7116875722498734,3.5298081331242575,4.959772055545944,258.8525964291122,11.904
208,309.0,0.2639496773119383,5.0952426486590525,19.303841173624335,2099.23997124753,11.904
209,62.0,0.7557120939822859,3.8618828437226527,5.110256769045669,319.2489817477392,11.904
210,73.0,0.6279785835310123,3.819960834330879,6.082947626735797,371.80952120820547,11.904
211,203.0,0.3291015854368578,4.611456007084117,14.012257039001357,1248.1674259174342,11.904
212,33.0,0.7138285416403021,2.7382871472620933,3.8360572427796185,120.4846344795321,11.904
213,23.0,0.7562734593239736,2.353035131804968,3.1113548978808874,72.15974404201903,11.904
214,12.0,0.511189110897349,1.3973541328158512,2.7335365778095606,22.357666125053616,11.904
215,74.0,0.7318068134152242,4.151826034170684,5.673390788471594,409.64683537150734,11.904
216,350.0,0.5480180759804187,7.813696307586792,14.258099595725714,3646.391610207169,11.904
217,28.0,0.74422607535478,2.5754701484492686,3.460601870502208,96.15088554210601,11.904
218,50.0,0.5574994503709256,2.978737875301343,5.343032846614423,198.58252502008952,11.904
219,37.0,0.6365318067456635,2.7380159929098786,4.30145982320707,135.0754556502207,11.904
220,92.0,0.4278941221249113,3.539868570544817,8.272767461646634,434.22387798683087,11.904
221,28.0,0.800864025387567,2.6716740500208194,3.3359895879052632,99.74249786744392,11.904
222,15.0,0.8769762170370312,2.0462778397530066,2.3333333333332575,40.925556795060125,11.904
223,54.0,0.41213274392597726,2.661586002336074,6.458079445427706,191.6341921681973,11.904
224,22.0,0.6360224560114605,2.1104381494925515,3.318181818181784,61.90618571844817,11.904
225,27.0,0.8843039505653966,2.7568156677807445,3.117497853558295,99.24536404010681,11.904
226,23.0,0.6953099434826232,2.256203152724831,3.244888375138299,69.19023001689482,11.904
227,39.0,0.7283249426629498,3.006906741911115,4.1285236379754675,156.359150579378,11.904
228,14.0,1.1417546767168092,2.2556695717098143,1.975616669419862,42.10583200524987,11.904
229,66.0,0.38005556355919035,2.8256643908792127,7.43487179721062,248.65846639737072,11.904
230,12.0,1.0701157263143137,2.0217667967792736,1.8892973414591625,32.34826874846837,11.904
231,59.0,0.2839293549326819,2.30917165202561,8.132909161763504,181.65483662601463,11.904
232,153.0,0.24893407894358874,3.4818732437263527,13.987129679080159,710.3021417201758,11.904
233,18.0,1.071196339425065,2.4773984192882543,2.3127398107222152,59.4575620629181,11.904
234,120.0,0.26820714604956214,3.2007434036370133,11.933848336186935,512.1189445819219,11.904
235,21.0,0.9070362633685078,2.4623344218252345,2.714703393093386,68.94536381110656,11.904
236,27.0,0.8718749637844913,2.737373440580573,3.1396399188923074,98.54544386090062,11.904
237,123.0,0.6906337124321984,5.199978002172199,7.529284928561458,852.7963923562407,11.904
238,87.0,0.4250950951289965,3.43105545091572,8.07126567732934,398.0024323062235,11.904
239,28.0,0.38938638180589036,1.8629210870233415,4.784248176280624,69.54905391553807,11.904
240,24.0,0.8258851100984841,2.511831501019139,3.0413812651491097,80.37860803261245,11.904
241,103.0,0.49022346922231613,4.009043102706204,8.177990966173233,550.575252771652,11.904
242,249.0,0.6652660418624623,7.261434345825083,10.91508342361223,2410.7962028139277,11.904
243,90.0,0.5861157315032347,4.097679692298942,6.991246731749473,491.72156307587306,11.904
244,115.0,0.2725470674321308,3.158600796494464,11.589193845503448,484.3187887958178,11.904
245,35.0,0.5078342029519206,2.378592579019191,4.683797517364905,111.00098702089558,11.904
246,21.0,0.6747237024372098,2.123722138956548,3.147543403744858,59.46421989078334,11.904
247,189.0,0.4766942125759203,5.35520259410024,11.234041557085924,1349.5110537132605,11.904
248,73.0,0.24914831237827417,2.406109947568663,9.657339937809978,234.19470156334987,11.904
249,23.0,0.5241408018944367,1.9589031565883688,3.737360551798631,60.07303013537664,11.904
250,17.0,0.8569076552444214,2.153359475235104,2.5129422780344832,48.80948143866236,11.904
251,25.0,0.4973094662155546,1.989337324269032,4.000199995000237,66.31124414230106,11.904
252,43.0,0.82123062338366,3.35267811296813,4.082504983988932,192.22021181017277,11.904
253,11.0,0.9992227795061115,1.8704778484080626,1.8719327529068026,27.433675109984918,11.904
254,48.0,0.5305020861828863,2.847011558864949,5.3666359341770145,182.20873976735675,11.904
255,30.0,0.7823729564826795,2.733333386533433,3.493645024262728,109.33333546133731,11.904
256,19.0,0.9374355986839192,2.3810723121552875,2.539984949897479,60.32049857460061,11.904
257,38.0,0.6500539683158164,2.8040875480949774,4.313622690989657,142.07376910347884,11.904
258,411.0,0.40070303746827185,7.240312177023876,18.069022443078364,3967.6910730090835,11.904
259,175.0,0.459724265552398,5.060492689717509,11.0076693115968,1180.781627600752,11.904
260,93.0,0.6254132054694996,4.302789116529854,6.8799140774453855,533.5458504497019,11.904
261,243.0,0.3181532142775612,4.960738771840797,15.592294998827139,1607.2793620764182,11.904
262,98.0,0.7807107356188134,4.934954776787142,6.321105310375367,644.8340908335198,11.904
263,117.0,0.7292135732254214,5.211291497427094,7.146454329390452,812.9614735986266,11.904
264,75.0,0.5887197862068618,3.748953135293089,6.367975432671797,374.89531352930885,11.904
265,358.0,0.5470233168603746,7.895315626574694,14.433234166122284,3768.6973257516534,11.904
266,332.0,0.26892684144080653,5.331030669630601,19.823349134913386,2359.8695764231456,11.904
267,29.0,0.6077867230984548,2.3686433156875184,3.8971619906607002,91.58754153991738,11.904
268,159.0,0.4575170303438472,4.812018165290677,10.517680973917411,1020.1478510416235,11.904
269,854.0,0.6989335061770426,13.78389414716572,19.721324024883998,15695.260802239363,11.904
270,85.0,0.5278676479315894,3.7791754033549183,7.159323777775242,428.3065457135574,11.904
271,100.0,0.5454827040977273,4.166923774879664,7.638965898601854,555.5898366506217,11.904
272,770.0,0.3553180235520519,9.332092719194627,26.264056705886563,9580.948525039816,11.904
273,189.0,0.6205860165967706,6.1102215634641395,9.845889852581534,1539.775833992963,11.904
