ID,SURFACE,ROUNDNESS,SHORT_AXIS,LONG_AXIS,VOLUME,PIXEL_SCALE
0,46.0,0.7747883438341915,3.3681817526597198,4.347228219763367,206.58181416312948,12.65
1,60.0,0.3817640141239702,2.7002139902407887,7.0729924517294815,216.0171192192631,12.65
2,276.0,0.3071374679171486,5.194526958031301,16.912710107490184,1911.5859205555187,12.65
3,27.0,0.5910654235618198,2.253848514858684,3.8131963485137836,81.13854653491263,12.65
4,71.0,0.6924787847916856,3.9560108525120237,5.712826066869454,374.5023607044715,12.65
5,286.0,0.21712032283979787,4.445885956913274,20.476599789295946,1695.3645115695947,12.65
6,113.0,0.683672394365152,4.958933763443805,7.253377208609685,747.1460203588665,12.65
7,43.0,0.7539956538303755,3.2125042634079484,4.260640292935505,184.18357776872236,12.65
8,199.0,0.28509614166996666,4.249592352317406,14.905822041032126,1127.5585041482186,12.65
9,66.0,0.3079860501468791,2.5436804637213357,8.259076872177328,223.84388080747752,12.65
10,17.0,0.6604123609885593,1.8904148536315581,2.8624764848462716,42.84940334898198,12.65
11,84.0,0.5121577294043356,3.700552520719952,7.225415742575778,414.4618823206346,12.65
12,84.0,0.4998928024330884,3.6559744211238803,7.313516824666103,409.46913516587455,12.65
13,223.0,0.20395377882740817,3.80490110514627,18.655702909854355,1131.323928596824,12.65
14,123.0,0.40814675321126925,3.9974753316310063,9.794210783692774,655.585954387485,12.65
15,118.0,0.414955511850859,3.9479062965492044,9.514047129871935,621.1372573237414,12.65
16,146.0,0.6675847406337588,5.569993548482656,8.343500396960675,1084.2920774379568,12.65
17,169.0,0.42500309077936727,4.781503303531432,11.25051418982189,1077.4320777290825,12.65
18,25.0,1.0359491713438846,2.871205595314729,2.7715699522111286,95.70685317715763,12.65
19,14.0,1.0651735703516327,2.1787092259465335,2.045403009039459,40.669238884335286,12.65
20,98.0,0.32678654853964656,3.1927887698782658,9.770257631919966,417.1910659307601,12.65
21,14.0,1.141754676716724,2.2556695717097295,1.975616669419936,42.105832005248274,12.65
22,84.0,0.4629950618567245,3.5184621722046088,7.599351401491641,394.06776328691615,12.65
23,86.0,0.45583226119925474,3.5324564690291917,7.749465691032066,405.0550084486806,12.65
24,22.0,0.6224726663149683,2.0878367940237195,3.3541019662496847,61.24321262469577,12.65
25,103.0,0.2816665576146389,3.038864383169784,10.788871809650173,417.3373752886504,12.65
26,26.0,0.5710538490931917,2.173953593904756,3.8069152276215252,75.3637245886982,12.65
27,83.0,0.4549749643564813,3.4670320761459967,7.620270009910947,383.68488309349027,12.65
28,52.0,0.452835643296842,2.737770484910054,6.045836995025137,189.81875362043039,12.65
29,14.0,0.9203817994608501,2.0252241262754644,2.2004174001070202,37.80418369047533,12.65
30,102.0,0.711415737603326,4.806034495456619,6.75559204192976,653.6206913821001,12.65
31,68.0,0.5748877880994685,3.5275328085066375,6.136037121554398,319.8296413046018,12.65
32,111.0,0.48272166767545643,4.129856387294949,8.555357390900328,611.2187453196525,12.65
33,63.0,0.30518102525497376,2.4738542109641153,8.106186185387019,207.80375372098567,12.65
34,18.0,0.7902866139735494,2.1279118305599245,2.692582403567252,51.06988393343819,12.65
35,13.0,0.8276057040778556,1.8505826128846603,2.23606797749979,32.07676529000077,12.65
36,28.0,0.9492648582402169,2.90869229922521,3.064152511257452,108.5911791710745,12.65
37,131.0,0.30729448108982166,3.579629609384142,11.648857463007358,625.2419717724301,12.65
38,33.0,0.5875546961727253,2.484312270903405,4.228222984321248,109.30973991974983,12.65
39,100.0,0.46165454603753786,3.833395440147523,8.303601628209297,511.11939201966965,12.65
40,33.0,0.6686014600378137,2.6501209412684243,3.963678064834832,116.60532141581065,12.65
41,81.0,0.35444234172504396,3.023015484199579,8.528934408588974,326.48567229355456,12.65
42,359.0,0.2518883242564093,5.365081288592461,21.299444126402168,2568.0855768062584,12.65
43,9.0,1.4323944878270576,2.025711711353489,1.4142135623730951,24.30854053624187,12.65
44,222.0,0.2922503805275562,4.544426603055978,15.549771380460138,1345.1502745045696,12.65
45,216.0,0.3076693881778685,4.5993248323593,14.948919226570435,1324.6055517194782,12.65
46,101.0,0.5732827459205712,4.293091907485317,7.488611750544691,578.1363768746894,12.65
47,20.0,0.9794150344116638,2.497028186185611,2.5495097567963922,66.58741829828297,12.65
48,90.0,0.3365857050638258,3.1052327082355933,9.225682081913602,372.62792498827116,12.65
49,70.0,0.754189831527235,4.099344528142085,5.435428000720865,382.6054892932613,12.65
50,26.0,0.8707571298936032,2.6844805224966866,3.0829268349771652,93.06199144655179,12.65
51,171.0,0.7872520482658835,6.5460605550003335,8.315075926978716,1492.5018065400757,12.65
52,37.0,0.34735125737576156,2.0226016786406027,5.822928910410046,99.78168281293638,12.65
53,17.0,0.9774102942630668,2.299788927677846,2.352941176470631,52.12854902736451,12.65
54,20.0,0.9293719304635979,2.432399117777663,2.617250465660515,64.86397647407101,12.65
55,55.0,0.8985663897692107,3.966262861823576,4.413989780813277,290.85927653372886,12.65
56,55.0,0.9039653036414232,3.9781603927432143,4.400788809833829,291.7317621345024,12.65
57,11.0,0.9992227795062647,1.8704778484082059,1.8719327529066592,27.433675109987018,12.65
58,19.0,0.7559859796865026,2.138251250873127,2.8284271247461903,54.16903168878589,12.65
59,39.0,0.5153758260374756,2.5294109196780923,4.907895931258068,131.52936782326077,12.65
60,31.0,0.6048842137717797,2.4431044559007447,4.038962168754032,100.98165084389743,12.65
61,36.0,0.8139800520576407,3.0540995920481,3.7520570489752356,146.5967804183088,12.65
62,37.0,0.4661949013985278,2.343201763001699,5.0262277772073,115.5979536414171,12.65
63,37.0,0.9994018883572082,3.430804796165091,3.43285802852,169.25303661081114,12.65
64,17.0,0.8845342029530416,2.1877960793799076,2.473387769603358,49.59004446594457,12.65
65,68.0,0.4628227776379502,3.1650959647027648,6.838678037533205,286.96870079971734,12.65
66,473.0,0.2907414603658685,6.616207507909588,22.756326186102815,4172.621534988314,12.65
67,100.0,0.46426236818055144,3.844207351001874,8.280247580839598,512.5609801335831,12.65
68,161.0,0.5331183571223778,5.2269677458423525,9.804516531856166,1122.0557427741583,12.65
69,72.0,0.7774358785659297,4.221080178526484,5.429489807330162,405.22369713854243,12.65
70,104.0,0.34312888230316635,3.3703140520014436,9.82229775989435,467.3502152108669,12.65
71,19.0,0.864668320528575,2.286791861798844,2.6447041108212677,57.93206049890403,12.65
72,37.0,0.83110054973545,3.1286192308368794,3.764429264103795,154.3452153879527,12.65
73,56.0,0.807329601999601,3.7935386710321923,4.6988722594047365,283.25088743707033,12.65
74,35.0,0.8905407093069357,3.1498217272971663,3.5369766866115735,146.9916806072011,12.65
75,139.0,0.6471846447529246,5.351143112920534,8.268340660281638,991.7451902612722,12.65
76,44.0,0.57159831660265,2.829416438848827,4.950008347935204,165.9924310791312,12.65
77,94.0,0.8056039323117974,4.909641476148533,6.094361359507773,615.3417316772826,12.65
78,172.0,0.4687226050853301,5.06579063139751,10.807651639662849,1161.7546514671624,12.65
79,50.0,0.8575158571761836,3.694291372499919,4.308131845707544,246.2860914999946,12.65
